,methodA,methodB,weight
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.library.LibraryRegisterBorrowerServlet.doPost,0.09523809523809523
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.library.LibraryUtils.LibraryUtils,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.library.LibraryUtils.createLoan,0.25
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.library.LibraryUtils.isEmpty,0.25
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.library.LibraryUtils.registerBook,0.2
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.library.LibraryUtils.registerBorrower,0.2
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.library.LibraryUtils.saveNewBorrower,0.3333333333333333
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.library.domainobjects.Borrower.Borrower,0.2
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.library.domainobjects.Borrower.equals,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.library.domainobjects.Borrower.hashCode,0.3333333333333333
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.library.domainobjects.Borrower.toString,0.3333333333333333
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.library.domainobjects.LibraryActionResults.LibraryActionResults,0.3333333333333333
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.mathematics.MathServlet.doPost,0.08333333333333333
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.mathematics.MathServlet.forwardToResult,0.08333333333333333
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.mathematics.MathServlet.putNumberInRequest,0.09090909090909091
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.mathematics.MathServlet.setResultToSum,0.07692307692307693
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.persistence.PersistenceLayer.createExtractor,0.058823529411764705
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.persistence.PersistenceLayer.executeUpdateTemplate,0.05263157894736842
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.persistence.PersistenceLayer.getBorrowerName,0.043478260869565216
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.persistence.PersistenceLayer.prepareStatementWithKeys,0.06666666666666667
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.persistence.PersistenceLayer.searchBorrowerDataByName,0.05
0,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,com.coveros.training.persistence.PersistenceLayer.updateBorrower,0.07142857142857142
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.LoginServlet.doPost,0.041666666666666664
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.LoginUtils.LoginUtils,0.1111111111111111
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.LoginUtils.isUserRegistered,0.07692307692307693
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.RegisterServlet.doPost,0.038461538461538464
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.RegisterServlet.forwardToResult,0.047619047619047616
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.RegistrationUtils.RegistrationUtils,0.1111111111111111
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.RegistrationUtils.isPasswordGood,0.045454545454545456
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.RegistrationUtils.isUserInDatabase,0.2857142857142857
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.RegistrationUtils.processRegistration,0.15789473684210525
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.RegistrationUtils.saveToDatabase,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.domainobjects.PasswordResult.PasswordResult,0.125
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.domainobjects.PasswordResult.createDefault,0.125
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.domainobjects.PasswordResult.equals,0.1111111111111111
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.domainobjects.PasswordResult.hashCode,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.domainobjects.PasswordResult.toString,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.domainobjects.PasswordResultEnums.PasswordResultEnums,0.1
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.domainobjects.RegistrationResult.RegistrationResult,0.2857142857142857
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.domainobjects.RegistrationResult.createEmpty,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.domainobjects.RegistrationResult.equals,0.2222222222222222
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.domainobjects.RegistrationResult.hashCode,0.3333333333333333
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.authentication.domainobjects.RegistrationResult.toString,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.library.LibraryLendServlet.doPost,0.043478260869565216
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.library.LibraryRegisterBookServlet.doPost,0.045454545454545456
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.library.LibraryRegisterBorrowerServlet.doPost,0.04
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.library.LibraryUtils.LibraryUtils,0.1111111111111111
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.library.LibraryUtils.createLoan,0.08333333333333333
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.library.LibraryUtils.isEmpty,0.08333333333333333
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.library.LibraryUtils.registerBook,0.07142857142857142
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.library.LibraryUtils.registerBorrower,0.07142857142857142
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.library.LibraryUtils.saveNewBorrower,0.1
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.library.domainobjects.LibraryActionResults.LibraryActionResults,0.1
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.mathematics.MathServlet.doPost,0.06666666666666667
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.mathematics.MathServlet.forwardToResult,0.06666666666666667
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.mathematics.MathServlet.putNumberInRequest,0.07142857142857142
0,com.coveros.training.authentication.domainobjects.RegistrationStatusEnums.RegistrationStatusEnums,com.coveros.training.mathematics.MathServlet.setResultToSum,0.0625
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.LoginServlet.doPost,0.09090909090909091
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.LoginUtils.LoginUtils,0.125
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.LoginUtils.createEmpty,0.1111111111111111
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.LoginUtils.isUserRegistered,0.08333333333333333
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.RegisterServlet.doPost,0.08333333333333333
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.RegisterServlet.forwardToResult,0.10526315789473684
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.RegistrationUtils.RegistrationUtils,0.125
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.RegistrationUtils.processRegistration,0.10526315789473684
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.RegistrationUtils.saveToDatabase,0.2
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.domainobjects.PasswordResult.PasswordResult,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.domainobjects.PasswordResult.createDefault,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.domainobjects.PasswordResult.createEmpty,0.5
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.domainobjects.PasswordResult.equals,0.125
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.domainobjects.PasswordResult.isEmpty,0.25
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.domainobjects.RegistrationResult.createEmpty,0.2
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.domainobjects.RegistrationResult.equals,0.1111111111111111
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.domainobjects.RegistrationResult.isEmpty,0.25
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.domainobjects.User.createEmpty,1.0
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.domainobjects.User.equals,0.6666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.domainobjects.User.hashCode,1.0
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.domainobjects.User.isEmpty,1.0
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.authentication.domainobjects.User.toString,1.0
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.helpers.ServletUtils.ServletUtils,0.2
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.helpers.ServletUtils.forwardToResult,0.125
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryLendServlet.doPost,0.09523809523809523
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryLendServlet.getDateNow,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryRegisterBookServlet.doPost,0.1
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryRegisterBorrowerServlet.doPost,0.08695652173913043
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryUtils.LibraryUtils,0.125
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryUtils.createLoan,0.09090909090909091
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryUtils.isEmpty,0.09090909090909091
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryUtils.registerBook,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryUtils.registerBorrower,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryUtils.saveNewBook,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryUtils.saveNewBorrower,0.1111111111111111
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryUtils.searchForBookById,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryUtils.searchForBookByTitle,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryUtils.searchForBorrowerByName,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryUtils.searchForLoanByBook,0.125
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.LibraryUtils.searchForLoanByBorrower,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Book.Book,0.5
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Book.createEmpty,0.5
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Book.equals,0.375
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Book.hashCode,0.5
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Book.isEmpty,0.5
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Book.toString,0.5
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Borrower.Borrower,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Borrower.createEmpty,0.25
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Borrower.equals,0.25
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Borrower.isEmpty,0.5
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Loan.Loan,0.4
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Loan.createEmpty,0.5
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Loan.equals,0.3333333333333333
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Loan.hashCode,0.4
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Loan.isEmpty,0.6
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.library.domainobjects.Loan.toString,0.2
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.mathematics.MathServlet.doPost,0.07142857142857142
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.mathematics.MathServlet.forwardToResult,0.07142857142857142
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.mathematics.MathServlet.putNumberInRequest,0.07692307692307693
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.mathematics.MathServlet.setResultToSum,0.06666666666666667
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.DbServlet.doGet,0.05263157894736842
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.EmptyDataSource.getConnection,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.EmptyDataSource.getLogWriter,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.EmptyDataSource.getLoginTimeout,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.EmptyDataSource.getParentLogger,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.EmptyDataSource.isWrapperFor,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.EmptyDataSource.setLogWriter,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.EmptyDataSource.setLoginTimeout,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.EmptyDataSource.unwrap,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.ParameterObject.ParameterObject,0.125
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.ParameterObject.createEmpty,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.ParameterObject.equals,0.125
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.ParameterObject.hashCode,0.2
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.ParameterObject.isEmpty,0.2
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.ParameterObject.toString,0.2
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.areCredentialsValid,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.bytesToHex,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.configureFlyway,0.125
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.createExtractor,0.1111111111111111
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.createHashedValueFromPassword,0.2857142857142857
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.createLoan,0.07142857142857142
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.executeUpdateTemplate,0.047619047619047616
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.getBorrowerName,0.08333333333333333
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.obtainConnectionPool,0.0625
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.prepareStatementWithKeys,0.058823529411764705
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.runBackup,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.runRestore,0.1111111111111111
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.saveNewBook,0.06666666666666667
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.saveNewBorrower,0.07142857142857142
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.searchBooksByTitle,0.10526315789473684
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.searchBorrowerDataByName,0.09523809523809523
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.searchForUserByName,0.08333333333333333
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.updateBorrower,0.13333333333333333
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.PersistenceLayer.updateUserWithPassword,0.15384615384615385
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.SqlData.SqlData,0.1111111111111111
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.SqlData.addParameter,0.1111111111111111
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.SqlData.applyParametersToPreparedStatement,0.1111111111111111
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.SqlData.createEmpty,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.SqlData.equals,0.08333333333333333
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.SqlData.hashCode,0.2
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.SqlData.isEmpty,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.SqlData.toString,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.persistence.SqlRuntimeException.SqlRuntimeException,0.2
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.tomcat.WebAppListener.contextDestroyed,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.User.User,com.coveros.training.tomcat.WebAppListener.contextInitialized,0.09090909090909091
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.LoginServlet.doPost,0.09090909090909091
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.LoginUtils.LoginUtils,0.125
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.LoginUtils.createEmpty,0.1111111111111111
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.LoginUtils.isUserRegistered,0.08333333333333333
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.RegisterServlet.doPost,0.08333333333333333
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.RegisterServlet.forwardToResult,0.10526315789473684
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.RegistrationUtils.RegistrationUtils,0.125
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.RegistrationUtils.processRegistration,0.10526315789473684
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.RegistrationUtils.saveToDatabase,0.2
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.domainobjects.PasswordResult.PasswordResult,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.domainobjects.PasswordResult.createDefault,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.domainobjects.PasswordResult.createEmpty,0.5
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.domainobjects.PasswordResult.equals,0.125
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.domainobjects.PasswordResult.isEmpty,0.25
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.domainobjects.RegistrationResult.createEmpty,0.2
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.domainobjects.RegistrationResult.equals,0.1111111111111111
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.domainobjects.RegistrationResult.isEmpty,0.25
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.domainobjects.User.User,1.0
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.domainobjects.User.equals,0.6666666666666666
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.domainobjects.User.hashCode,1.0
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.domainobjects.User.isEmpty,1.0
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.authentication.domainobjects.User.toString,1.0
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.helpers.ServletUtils.ServletUtils,0.2
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.helpers.ServletUtils.forwardToResult,0.125
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryLendServlet.doPost,0.09523809523809523
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryLendServlet.getDateNow,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryRegisterBookServlet.doPost,0.1
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryRegisterBorrowerServlet.doPost,0.08695652173913043
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryUtils.LibraryUtils,0.125
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryUtils.createLoan,0.09090909090909091
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryUtils.isEmpty,0.09090909090909091
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryUtils.registerBook,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryUtils.registerBorrower,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryUtils.saveNewBook,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryUtils.saveNewBorrower,0.1111111111111111
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryUtils.searchForBookById,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryUtils.searchForBookByTitle,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryUtils.searchForBorrowerByName,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryUtils.searchForLoanByBook,0.125
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.LibraryUtils.searchForLoanByBorrower,0.16666666666666666
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Book.Book,0.5
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Book.createEmpty,0.5
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Book.equals,0.375
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Book.hashCode,0.5
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Book.isEmpty,0.5
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Book.toString,0.5
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Borrower.Borrower,0.14285714285714285
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Borrower.createEmpty,0.25
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Borrower.equals,0.25
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Borrower.isEmpty,0.5
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Loan.Loan,0.4
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Loan.createEmpty,0.5
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Loan.equals,0.3333333333333333
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Loan.hashCode,0.4
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Loan.isEmpty,0.6
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.library.domainobjects.Loan.toString,0.2
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.mathematics.MathServlet.doPost,0.07142857142857142
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.mathematics.MathServlet.forwardToResult,0.07142857142857142
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.mathematics.MathServlet.putNumberInRequest,0.07692307692307693
0,com.coveros.training.authentication.domainobjects.User.createEmpty,com.coveros.training.mathematics.MathServlet.setResultToSum,0.06666666666666667
