,MethodA,MethodB,ReferenceCount
0,com.coveros.training.library.LibraryRegisterBorrowerServlet.doPost,com.coveros.training.library.domainobjects.LibraryActionResults.toString,1
0,com.coveros.training.library.LibraryRegisterBorrowerServlet.static {},com.coveros.training.library.LibraryRegisterBorrowerServlet.libraryUtils,1
0,com.coveros.training.library.LibraryRegisterBorrowerServlet.static {},com.coveros.training.library.LibraryRegisterBorrowerServlet.logger,1
0,com.coveros.training.library.LibraryRegisterBorrowerServlet.static {},com.coveros.training.library.LibraryUtils.LibraryUtils,1
0,com.coveros.training.library.LibraryUtils.LibraryUtils,com.coveros.training.persistence.PersistenceLayer.PersistenceLayer,1
0,com.coveros.training.library.LibraryUtils.LibraryUtils,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.createEmpty,com.coveros.training.library.LibraryUtils.LibraryUtils,1
0,com.coveros.training.library.LibraryUtils.createEmpty,com.coveros.training.persistence.PersistenceLayer.createEmpty,1
0,com.coveros.training.library.LibraryUtils.createLoan,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.createLoan,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.createLoan,com.coveros.training.library.domainobjects.Book.title,1
0,com.coveros.training.library.LibraryUtils.createLoan,com.coveros.training.library.domainobjects.Borrower.name,1
0,com.coveros.training.library.LibraryUtils.createLoan,com.coveros.training.persistence.IPersistenceLayer.createLoan,1
0,com.coveros.training.library.LibraryUtils.deleteBook,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.deleteBook,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.deleteBook,com.coveros.training.library.LibraryUtils.searchForBookByTitle,1
0,com.coveros.training.library.LibraryUtils.deleteBook,com.coveros.training.library.domainobjects.Book.id,1
0,com.coveros.training.library.LibraryUtils.deleteBook,com.coveros.training.library.domainobjects.Book.isEmpty,1
0,com.coveros.training.library.LibraryUtils.deleteBook,com.coveros.training.library.domainobjects.Book.title,1
0,com.coveros.training.library.LibraryUtils.deleteBook,com.coveros.training.library.domainobjects.LibraryActionResults.NON_REGISTERED_BOOK_CANNOT_BE_DELETED,1
0,com.coveros.training.library.LibraryUtils.deleteBook,com.coveros.training.library.domainobjects.LibraryActionResults.SUCCESS,1
0,com.coveros.training.library.LibraryUtils.deleteBook,com.coveros.training.persistence.IPersistenceLayer.deleteBook,1
0,com.coveros.training.library.LibraryUtils.deleteBorrower,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.deleteBorrower,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.deleteBorrower,com.coveros.training.library.LibraryUtils.searchForBorrowerByName,1
0,com.coveros.training.library.LibraryUtils.deleteBorrower,com.coveros.training.library.domainobjects.Borrower.id,1
0,com.coveros.training.library.LibraryUtils.deleteBorrower,com.coveros.training.library.domainobjects.Borrower.isEmpty,1
0,com.coveros.training.library.LibraryUtils.deleteBorrower,com.coveros.training.library.domainobjects.Borrower.name,1
0,com.coveros.training.library.LibraryUtils.deleteBorrower,com.coveros.training.library.domainobjects.LibraryActionResults.NON_REGISTERED_BORROWER_CANNOT_BE_DELETED,1
0,com.coveros.training.library.LibraryUtils.deleteBorrower,com.coveros.training.library.domainobjects.LibraryActionResults.SUCCESS,1
0,com.coveros.training.library.LibraryUtils.deleteBorrower,com.coveros.training.persistence.IPersistenceLayer.deleteBorrower,1
0,com.coveros.training.library.LibraryUtils.isEmpty,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.isEmpty,com.coveros.training.persistence.IPersistenceLayer.isEmpty,1
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.LibraryUtils.createLoan,1
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.LibraryUtils.logger,2
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.LibraryUtils.searchForLoanByBook,1
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.domainobjects.Book.id,2
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.domainobjects.Book.title,1
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.domainobjects.Borrower.id,2
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.domainobjects.Borrower.name,1
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.domainobjects.LibraryActionResults.BOOK_CHECKED_OUT,1
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.domainobjects.LibraryActionResults.BOOK_NOT_REGISTERED,1
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.domainobjects.LibraryActionResults.BORROWER_NOT_REGISTERED,1
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.domainobjects.LibraryActionResults.SUCCESS,1
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.domainobjects.Loan.checkoutDate,1
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.domainobjects.Loan.isEmpty,1
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.LibraryUtils.searchForBookByTitle,1
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.LibraryUtils.searchForBorrowerByName,1
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.domainobjects.Book.Book,1
0,com.coveros.training.library.LibraryUtils.lendBook,com.coveros.training.library.domainobjects.Borrower.Borrower,1
0,com.coveros.training.library.LibraryUtils.listAllBooks,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.listAllBooks,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.listAllBooks,com.coveros.training.persistence.IPersistenceLayer.listAllBooks,1
0,com.coveros.training.library.LibraryUtils.listAllBorrowers,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.listAllBorrowers,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.listAllBorrowers,com.coveros.training.persistence.IPersistenceLayer.listAllBorrowers,1
0,com.coveros.training.library.LibraryUtils.listAvailableBooks,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.listAvailableBooks,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.listAvailableBooks,com.coveros.training.persistence.IPersistenceLayer.listAvailableBooks,1
0,com.coveros.training.library.LibraryUtils.registerBook,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.registerBook,com.coveros.training.library.LibraryUtils.saveNewBook,1
0,com.coveros.training.library.LibraryUtils.registerBook,com.coveros.training.library.LibraryUtils.searchForBookByTitle,1
0,com.coveros.training.library.LibraryUtils.registerBook,com.coveros.training.library.domainobjects.Book.isEmpty,1
0,com.coveros.training.library.LibraryUtils.registerBook,com.coveros.training.library.domainobjects.LibraryActionResults.ALREADY_REGISTERED_BOOK,1
0,com.coveros.training.library.LibraryUtils.registerBook,com.coveros.training.library.domainobjects.LibraryActionResults.SUCCESS,1
0,com.coveros.training.library.LibraryUtils.registerBorrower,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.registerBorrower,com.coveros.training.library.LibraryUtils.saveNewBorrower,1
0,com.coveros.training.library.LibraryUtils.registerBorrower,com.coveros.training.library.LibraryUtils.searchForBorrowerByName,1
0,com.coveros.training.library.LibraryUtils.registerBorrower,com.coveros.training.library.domainobjects.Borrower.createEmpty,1
0,com.coveros.training.library.LibraryUtils.registerBorrower,com.coveros.training.library.domainobjects.Borrower.equals,1
0,com.coveros.training.library.LibraryUtils.registerBorrower,com.coveros.training.library.domainobjects.LibraryActionResults.ALREADY_REGISTERED_BORROWER,1
0,com.coveros.training.library.LibraryUtils.registerBorrower,com.coveros.training.library.domainobjects.LibraryActionResults.SUCCESS,1
0,com.coveros.training.library.LibraryUtils.saveNewBook,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.saveNewBook,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.saveNewBook,com.coveros.training.persistence.IPersistenceLayer.saveNewBook,1
0,com.coveros.training.library.LibraryUtils.saveNewBorrower,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.saveNewBorrower,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.saveNewBorrower,com.coveros.training.persistence.IPersistenceLayer.saveNewBorrower,1
0,com.coveros.training.library.LibraryUtils.searchForBookById,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.searchForBookById,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.searchForBookById,com.coveros.training.library.domainobjects.Book.createEmpty,1
0,com.coveros.training.library.LibraryUtils.searchForBookById,com.coveros.training.library.domainobjects.Book.isEmpty,1
0,com.coveros.training.library.LibraryUtils.searchForBookById,com.coveros.training.persistence.IPersistenceLayer.searchBooksById,1
0,com.coveros.training.library.LibraryUtils.searchForBookByTitle,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.searchForBookByTitle,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.searchForBookByTitle,com.coveros.training.library.domainobjects.Book.createEmpty,1
0,com.coveros.training.library.LibraryUtils.searchForBookByTitle,com.coveros.training.library.domainobjects.Book.isEmpty,1
0,com.coveros.training.library.LibraryUtils.searchForBookByTitle,com.coveros.training.persistence.IPersistenceLayer.searchBooksByTitle,1
0,com.coveros.training.library.LibraryUtils.searchForBorrowerById,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.searchForBorrowerById,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.searchForBorrowerById,com.coveros.training.library.domainobjects.Borrower.createEmpty,1
0,com.coveros.training.library.LibraryUtils.searchForBorrowerById,com.coveros.training.library.domainobjects.Borrower.isEmpty,1
0,com.coveros.training.library.LibraryUtils.searchForBorrowerById,com.coveros.training.persistence.IPersistenceLayer.searchBorrowersById,1
0,com.coveros.training.library.LibraryUtils.searchForBorrowerByName,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.searchForBorrowerByName,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.searchForBorrowerByName,com.coveros.training.library.domainobjects.Borrower.createEmpty,1
0,com.coveros.training.library.LibraryUtils.searchForBorrowerByName,com.coveros.training.persistence.IPersistenceLayer.searchBorrowerDataByName,1
0,com.coveros.training.library.LibraryUtils.searchForLoanByBook,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.searchForLoanByBook,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.searchForLoanByBook,com.coveros.training.library.domainobjects.Book.title,1
0,com.coveros.training.library.LibraryUtils.searchForLoanByBook,com.coveros.training.library.domainobjects.Loan.createEmpty,1
0,com.coveros.training.library.LibraryUtils.searchForLoanByBook,com.coveros.training.persistence.IPersistenceLayer.searchForLoanByBook,1
0,com.coveros.training.library.LibraryUtils.searchForLoanByBorrower,com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.LibraryUtils.searchForLoanByBorrower,com.coveros.training.library.LibraryUtils.persistence,1
0,com.coveros.training.library.LibraryUtils.searchForLoanByBorrower,com.coveros.training.library.domainobjects.Borrower.name,1
0,com.coveros.training.library.LibraryUtils.searchForLoanByBorrower,com.coveros.training.persistence.IPersistenceLayer.searchForLoanByBorrower,1
0,com.coveros.training.library.LibraryUtils.static {},com.coveros.training.library.LibraryUtils.logger,1
0,com.coveros.training.library.domainobjects.Book.Book,com.coveros.training.library.domainobjects.Book.id,1
0,com.coveros.training.library.domainobjects.Book.Book,com.coveros.training.library.domainobjects.Book.title,1
0,com.coveros.training.library.domainobjects.Book.createEmpty,com.coveros.training.library.domainobjects.Book.Book,1
0,com.coveros.training.library.domainobjects.Book.equals,com.coveros.training.library.domainobjects.Book.id,1
0,com.coveros.training.library.domainobjects.Book.equals,com.coveros.training.library.domainobjects.Book.title,1
0,com.coveros.training.library.domainobjects.Book.hashCode,com.coveros.training.library.domainobjects.Book.id,1
0,com.coveros.training.library.domainobjects.Book.hashCode,com.coveros.training.library.domainobjects.Book.title,1
0,com.coveros.training.library.domainobjects.Book.isEmpty,com.coveros.training.library.domainobjects.Book.createEmpty,1
0,com.coveros.training.library.domainobjects.Book.isEmpty,com.coveros.training.library.domainobjects.Book.equals,1
0,com.coveros.training.library.domainobjects.Book.toOutputString,com.coveros.training.helpers.StringUtils.escapeForJson,1
0,com.coveros.training.library.domainobjects.Book.toOutputString,com.coveros.training.library.domainobjects.Book.id,1
0,com.coveros.training.library.domainobjects.Book.toOutputString,com.coveros.training.library.domainobjects.Book.title,1
0,com.coveros.training.library.domainobjects.Borrower.Borrower,com.coveros.training.library.domainobjects.Borrower.id,1
0,com.coveros.training.library.domainobjects.Borrower.Borrower,com.coveros.training.library.domainobjects.Borrower.name,1
0,com.coveros.training.library.domainobjects.Borrower.createEmpty,com.coveros.training.library.domainobjects.Borrower.Borrower,1
0,com.coveros.training.library.domainobjects.Borrower.equals,com.coveros.training.library.domainobjects.Borrower.id,1
0,com.coveros.training.library.domainobjects.Borrower.equals,com.coveros.training.library.domainobjects.Borrower.name,1
0,com.coveros.training.library.domainobjects.Borrower.hashCode,com.coveros.training.library.domainobjects.Borrower.id,1
0,com.coveros.training.library.domainobjects.Borrower.hashCode,com.coveros.training.library.domainobjects.Borrower.name,1
0,com.coveros.training.library.domainobjects.Borrower.isEmpty,com.coveros.training.library.domainobjects.Borrower.createEmpty,1
0,com.coveros.training.library.domainobjects.Borrower.isEmpty,com.coveros.training.library.domainobjects.Borrower.equals,1
0,com.coveros.training.library.domainobjects.Borrower.toOutputString,com.coveros.training.helpers.StringUtils.escapeForJson,1
0,com.coveros.training.library.domainobjects.Borrower.toOutputString,com.coveros.training.library.domainobjects.Borrower.id,1
0,com.coveros.training.library.domainobjects.Borrower.toOutputString,com.coveros.training.library.domainobjects.Borrower.name,1
0,com.coveros.training.library.domainobjects.LibraryActionResults.static {},com.coveros.training.library.domainobjects.LibraryActionResults.$VALUES,1
0,com.coveros.training.library.domainobjects.LibraryActionResults.static {},com.coveros.training.library.domainobjects.LibraryActionResults.ALREADY_REGISTERED_BOOK,1
0,com.coveros.training.library.domainobjects.LibraryActionResults.static {},com.coveros.training.library.domainobjects.LibraryActionResults.ALREADY_REGISTERED_BORROWER,1
0,com.coveros.training.library.domainobjects.LibraryActionResults.static {},com.coveros.training.library.domainobjects.LibraryActionResults.BOOK_CHECKED_OUT,1
0,com.coveros.training.library.domainobjects.LibraryActionResults.static {},com.coveros.training.library.domainobjects.LibraryActionResults.BOOK_NOT_REGISTERED,1
0,com.coveros.training.library.domainobjects.LibraryActionResults.static {},com.coveros.training.library.domainobjects.LibraryActionResults.BORROWER_NOT_REGISTERED,1
0,com.coveros.training.library.domainobjects.LibraryActionResults.static {},com.coveros.training.library.domainobjects.LibraryActionResults.LibraryActionResults,1
0,com.coveros.training.library.domainobjects.LibraryActionResults.static {},com.coveros.training.library.domainobjects.LibraryActionResults.NON_REGISTERED_BOOK_CANNOT_BE_DELETED,1
0,com.coveros.training.library.domainobjects.LibraryActionResults.static {},com.coveros.training.library.domainobjects.LibraryActionResults.NON_REGISTERED_BORROWER_CANNOT_BE_DELETED,1
0,com.coveros.training.library.domainobjects.LibraryActionResults.static {},com.coveros.training.library.domainobjects.LibraryActionResults.NO_BOOK_TITLE_PROVIDED,1
0,com.coveros.training.library.domainobjects.LibraryActionResults.static {},com.coveros.training.library.domainobjects.LibraryActionResults.NO_BORROWER_PROVIDED,1
0,com.coveros.training.library.domainobjects.LibraryActionResults.static {},com.coveros.training.library.domainobjects.LibraryActionResults.NULL,1
0,com.coveros.training.library.domainobjects.LibraryActionResults.static {},com.coveros.training.library.domainobjects.LibraryActionResults.SUCCESS,1
0,com.coveros.training.library.domainobjects.LibraryActionResults.values,com.coveros.training.library.domainobjects.LibraryActionResults.$VALUES,1
0,com.coveros.training.library.domainobjects.LibraryActionResults.values,com.coveros.training.library.domainobjects.LibraryActionResults[].clone,1
0,com.coveros.training.library.domainobjects.Loan.Loan,com.coveros.training.library.domainobjects.Loan.book,1
0,com.coveros.training.library.domainobjects.Loan.Loan,com.coveros.training.library.domainobjects.Loan.borrower,1
0,com.coveros.training.library.domainobjects.Loan.Loan,com.coveros.training.library.domainobjects.Loan.checkoutDate,1
0,com.coveros.training.library.domainobjects.Loan.Loan,com.coveros.training.library.domainobjects.Loan.id,1
0,com.coveros.training.library.domainobjects.Loan.createEmpty,com.coveros.training.library.domainobjects.Book.createEmpty,1
0,com.coveros.training.library.domainobjects.Loan.createEmpty,com.coveros.training.library.domainobjects.Borrower.createEmpty,1
0,com.coveros.training.library.domainobjects.Loan.createEmpty,com.coveros.training.library.domainobjects.Loan.Loan,1
0,com.coveros.training.library.domainobjects.Loan.equals,com.coveros.training.library.domainobjects.Loan.book,1
0,com.coveros.training.library.domainobjects.Loan.equals,com.coveros.training.library.domainobjects.Loan.borrower,1
0,com.coveros.training.library.domainobjects.Loan.equals,com.coveros.training.library.domainobjects.Loan.checkoutDate,1
0,com.coveros.training.library.domainobjects.Loan.equals,com.coveros.training.library.domainobjects.Loan.id,1
0,com.coveros.training.library.domainobjects.Loan.hashCode,com.coveros.training.library.domainobjects.Loan.book,1
0,com.coveros.training.library.domainobjects.Loan.hashCode,com.coveros.training.library.domainobjects.Loan.borrower,1
0,com.coveros.training.library.domainobjects.Loan.hashCode,com.coveros.training.library.domainobjects.Loan.checkoutDate,1
0,com.coveros.training.library.domainobjects.Loan.hashCode,com.coveros.training.library.domainobjects.Loan.id,1
0,com.coveros.training.library.domainobjects.Loan.isEmpty,com.coveros.training.library.domainobjects.Loan.createEmpty,1
0,com.coveros.training.library.domainobjects.Loan.isEmpty,com.coveros.training.library.domainobjects.Loan.equals,1
0,com.coveros.training.mathematics.AckServlet.doPost,com.coveros.training.mathematics.AckServlet.forwardToResult,1
0,com.coveros.training.mathematics.AckServlet.doPost,com.coveros.training.mathematics.AckServlet.logger,1
0,com.coveros.training.mathematics.AckServlet.doPost,com.coveros.training.mathematics.AckServlet.putNumberInRequest,1
0,com.coveros.training.mathematics.AckServlet.doPost,com.coveros.training.mathematics.AckServlet.regularRecursive,1
0,com.coveros.training.mathematics.AckServlet.doPost,com.coveros.training.mathematics.AckServlet.tailRecursive,1
0,com.coveros.training.mathematics.AckServlet.forwardToResult,com.coveros.training.helpers.ServletUtils.forwardToRestfulResult,1
0,com.coveros.training.mathematics.AckServlet.regularRecursive,com.coveros.training.mathematics.AckServlet.logger,1
0,com.coveros.training.mathematics.AckServlet.regularRecursive,com.coveros.training.mathematics.Ackermann.calculate,1
0,com.coveros.training.mathematics.AckServlet.static {},com.coveros.training.mathematics.AckServlet.logger,1
0,com.coveros.training.mathematics.AckServlet.tailRecursive,com.coveros.training.mathematics.AckServlet.logger,1
0,com.coveros.training.mathematics.AckServlet.tailRecursive,com.coveros.training.mathematics.AckermannIterative.calculate,1
0,com.coveros.training.mathematics.Ackermann.calculate,com.coveros.training.mathematics.Ackermann.ack,1
0,com.coveros.training.mathematics.AckermannIterative.calculate,com.coveros.training.mathematics.AckermannIterative$$.main,1
0,com.coveros.training.mathematics.AckermannIterative$$.lambda$static$1,com.coveros.training.mathematics.AckermannIterative$$.tail,1
0,com.coveros.training.mathematics.AckermannIterative$$.lambda$static$2,com.coveros.training.mathematics.AckermannIterative$$.ONE,1
0,com.coveros.training.mathematics.AckermannIterative$$.lambda$static$2,com.coveros.training.mathematics.AckermannIterative$$.THREE,1
0,com.coveros.training.mathematics.AckermannIterative$$.lambda$static$2,com.coveros.training.mathematics.AckermannIterative$$.TWO,1
0,com.coveros.training.mathematics.AckermannIterative$$.lambda$static$2,com.coveros.training.mathematics.AckermannIterative$$.ZERO,1
0,com.coveros.training.mathematics.AckermannIterative$$.lambda$static$2,com.coveros.training.mathematics.AckermannIterative$$.tail,1
0,com.coveros.training.mathematics.AckermannIterative$$.lambda$static$2,com.coveros.training.mathematics.AckermannIterative.flag,1
0,com.coveros.training.mathematics.AckermannIterative$$.lambda$static$2,com.coveros.training.mathematics.AckermannIterative.number1,1
0,com.coveros.training.mathematics.AckermannIterative$$.lambda$static$2,com.coveros.training.mathematics.AckermannIterative.number2,1
0,com.coveros.training.mathematics.AckermannIterative$$.lambda$static$2,com.coveros.training.mathematics.AckermannIterative.stack,1
0,com.coveros.training.mathematics.AckermannIterative$$.lambda$static$3,com.coveros.training.mathematics.AckermannIterative.stack,1
0,com.coveros.training.mathematics.AckermannIterative$$.lambda$tail$0,com.coveros.training.mathematics.AckermannIterative$$$Field.ordinal,1
0,com.coveros.training.mathematics.AckermannIterative$$.lambda$tail$0,com.coveros.training.mathematics.AckermannIterative$1.$SwitchMap$com$coveros$training$mathematics$AckermannIterative$$$Field,1
0,com.coveros.training.mathematics.AckermannIterative$$.main,com.coveros.training.mathematics.AckermannIterative$$.ACKERMANN,1
0,com.coveros.training.mathematics.AckermannIterative$$.static {},com.coveros.training.mathematics.AckermannIterative$$.$VALUES,1
0,com.coveros.training.mathematics.AckermannIterative$$.static {},com.coveros.training.mathematics.AckermannIterative$$.ACKERMANN,1
0,com.coveros.training.mathematics.AckermannIterative$$.static {},com.coveros.training.mathematics.AckermannIterative$$.AckermannIterative$$,1
0,com.coveros.training.mathematics.AckermannIterative$$.static {},com.coveros.training.mathematics.AckermannIterative$$.END,1
0,com.coveros.training.mathematics.AckermannIterative$$.static {},com.coveros.training.mathematics.AckermannIterative$$.ONE,1
0,com.coveros.training.mathematics.AckermannIterative$$.static {},com.coveros.training.mathematics.AckermannIterative$$.THREE,1
0,com.coveros.training.mathematics.AckermannIterative$$.static {},com.coveros.training.mathematics.AckermannIterative$$.TWO,1
0,com.coveros.training.mathematics.AckermannIterative$$.static {},com.coveros.training.mathematics.AckermannIterative$$.ZERO,1
0,com.coveros.training.mathematics.AckermannIterative$$.static {},com.coveros.training.mathematics.TailRecursive.tailie,1
0,com.coveros.training.mathematics.AckermannIterative$$.values,com.coveros.training.mathematics.AckermannIterative$$.$VALUES,1
0,com.coveros.training.mathematics.AckermannIterative$$.values,com.coveros.training.mathematics.AckermannIterative$$[].clone,1
0,com.coveros.training.mathematics.AckermannIterative$$$Field.static {},com.coveros.training.mathematics.AckermannIterative$$$Field.$VALUES,1
0,com.coveros.training.mathematics.AckermannIterative$$$Field.static {},com.coveros.training.mathematics.AckermannIterative$$$Field.AckermannIterative$$$Field,1
0,com.coveros.training.mathematics.AckermannIterative$$$Field.static {},com.coveros.training.mathematics.AckermannIterative$$$Field.FLAG,1
0,com.coveros.training.mathematics.AckermannIterative$$$Field.static {},com.coveros.training.mathematics.AckermannIterative$$$Field.NUMBER_1,1
0,com.coveros.training.mathematics.AckermannIterative$$$Field.static {},com.coveros.training.mathematics.AckermannIterative$$$Field.NUMBER_2,1
0,com.coveros.training.mathematics.AckermannIterative$$$Field.static {},com.coveros.training.mathematics.AckermannIterative$$$Field.STACK,1
0,com.coveros.training.mathematics.AckermannIterative$$$Field.values,com.coveros.training.mathematics.AckermannIterative$$$Field.$VALUES,1
0,com.coveros.training.mathematics.AckermannIterative$$$Field.values,com.coveros.training.mathematics.AckermannIterative$$$Field[].clone,1
0,com.coveros.training.mathematics.AckermannIterative$$$FunctionalAckermann.flag,com.coveros.training.mathematics.AckermannIterative$$$Field.FLAG,1
0,com.coveros.training.mathematics.AckermannIterative$$$FunctionalAckermann.flag,com.coveros.training.mathematics.AckermannIterative$$$FunctionalAckermann.field,1
0,com.coveros.training.mathematics.AckermannIterative$$$FunctionalAckermann.number1,com.coveros.training.mathematics.AckermannIterative$$$Field.NUMBER_1,1
0,com.coveros.training.mathematics.AckermannIterative$$$FunctionalAckermann.number1,com.coveros.training.mathematics.AckermannIterative$$$FunctionalAckermann.field,1
0,com.coveros.training.mathematics.AckermannIterative$$$FunctionalAckermann.number2,com.coveros.training.mathematics.AckermannIterative$$$Field.NUMBER_2,1
0,com.coveros.training.mathematics.AckermannIterative$$$FunctionalAckermann.number2,com.coveros.training.mathematics.AckermannIterative$$$FunctionalAckermann.field,1
0,com.coveros.training.mathematics.AckermannIterative$$$FunctionalAckermann.stack,com.coveros.training.mathematics.AckermannIterative$$$Field.STACK,1
0,com.coveros.training.mathematics.AckermannIterative$$$FunctionalAckermann.stack,com.coveros.training.mathematics.AckermannIterative$$$FunctionalAckermann.field,1
0,com.coveros.training.mathematics.AckermannIterative$1.static {},com.coveros.training.mathematics.AckermannIterative$$$Field.FLAG,1
0,com.coveros.training.mathematics.AckermannIterative$1.static {},com.coveros.training.mathematics.AckermannIterative$$$Field.NUMBER_1,1
0,com.coveros.training.mathematics.AckermannIterative$1.static {},com.coveros.training.mathematics.AckermannIterative$$$Field.NUMBER_2,1
0,com.coveros.training.mathematics.AckermannIterative$1.static {},com.coveros.training.mathematics.AckermannIterative$$$Field.STACK,1
0,com.coveros.training.mathematics.AckermannIterative$1.static {},com.coveros.training.mathematics.AckermannIterative$$$Field.ordinal,1
0,com.coveros.training.mathematics.AckermannIterative$1.static {},com.coveros.training.mathematics.AckermannIterative$$$Field.values,1
0,com.coveros.training.mathematics.AckermannIterative$1.static {},com.coveros.training.mathematics.AckermannIterative$1.$SwitchMap$com$coveros$training$mathematics$AckermannIterative$$$Field,1
0,com.coveros.training.mathematics.Calculator.Calculator,com.coveros.training.mathematics.Calculator$Baz.Calculator$Baz,1
0,com.coveros.training.mathematics.Calculator.Calculator,com.coveros.training.mathematics.Calculator.baz,2
0,com.coveros.training.mathematics.Calculator.calculateAndMore,com.coveros.training.mathematics.Calculator$iBar.doOtherComplexThing,1
0,com.coveros.training.mathematics.Calculator.calculateAndMore,com.coveros.training.mathematics.Calculator$iFoo.doComplexThing,1
0,com.coveros.training.mathematics.Calculator.calculateAndMorePart2,com.coveros.training.mathematics.Calculator$Baz.doThirdPartyThing,1
0,com.coveros.training.mathematics.Calculator.calculateAndMorePart2,com.coveros.training.mathematics.Calculator.baz,1
0,com.coveros.training.mathematics.Calculator.calculateAndMorePart3,com.coveros.training.mathematics.Calculator$Baz.doThirdPartyThing,1
0,com.coveros.training.mathematics.Calculator.calculateAndMorePart3,com.coveros.training.mathematics.Calculator.baz,1
0,com.coveros.training.mathematics.Calculator$Baz.Calculator$Baz,com.coveros.training.mathematics.Calculator$Baz.this$0,1
0,com.coveros.training.mathematics.FibServlet.defaultRecursiveCalculation,com.coveros.training.mathematics.FibServlet.logger,1
0,com.coveros.training.mathematics.FibServlet.defaultRecursiveCalculation,com.coveros.training.mathematics.Fibonacci.calculate,1
0,com.coveros.training.mathematics.FibServlet.doPost,com.coveros.training.mathematics.FibServlet.defaultRecursiveCalculation,1
0,com.coveros.training.mathematics.FibServlet.doPost,com.coveros.training.mathematics.FibServlet.forwardToResult,1
0,com.coveros.training.mathematics.FibServlet.doPost,com.coveros.training.mathematics.FibServlet.logger,1
0,com.coveros.training.mathematics.FibServlet.doPost,com.coveros.training.mathematics.FibServlet.putNumberInRequest,1
0,com.coveros.training.mathematics.FibServlet.doPost,com.coveros.training.mathematics.FibServlet.tailRecursiveAlgo1Calc,1
0,com.coveros.training.mathematics.FibServlet.doPost,com.coveros.training.mathematics.FibServlet.tailRecursiveAlgo2Calc,1
