,methodA,methodB,weight
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.PetController.populatePetTypes,0.20689655172413793
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.PetController.processCreationForm,0.2
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.PetController.processUpdateForm,0.2
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.PetTypeFormatter.PetTypeFormatter,0.13333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.13333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.PetTypeFormatter.print,0.14285714285714285
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.PetValidator.supports,0.08333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.PetValidator.validate,0.21052631578947367
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.Visit.Visit,0.1875
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.Visit.getDate,0.1875
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.Visit.getDescription,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.Visit.setDate,0.1875
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.Visit.setDescription,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.VisitController.VisitController,0.23529411764705882
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.VisitController.initNewVisitForm,0.3333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.owner.VisitController.setAllowedFields,0.25
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.system.CacheConfiguration.CacheConfiguration,0.05555555555555555
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.system.CacheConfiguration.cacheConfiguration,0.05
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.system.CacheConfiguration.petclinicCacheConfigurationCustomizer,0.05555555555555555
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.system.CrashController.triggerException,0.25
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.system.WelcomeController.welcome,0.15384615384615385
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.vet.Vet.addSpecialty,0.25
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.vet.Vet.getNrOfSpecialties,0.25
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.vet.Vet.getSpecialties,0.3333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.vet.Vet.getSpecialtiesInternal,0.3333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.vet.Vet.setSpecialtiesInternal,0.16666666666666666
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.vet.VetController.VetController,0.15384615384615385
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.vet.VetController.addPaginationModel,0.15384615384615385
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.vet.VetController.showResourcesVetList,0.15384615384615385
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.vet.VetController.showVetList,0.15384615384615385
0,org.springframework.samples.petclinic.owner.Owner.getAddress,org.springframework.samples.petclinic.vet.Vets.getVetList,0.3333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.PetClinicApplication.main,0.125
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.model.BaseEntity.getId,0.25
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.model.BaseEntity.isNew,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.model.BaseEntity.setId,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.model.NamedEntity.getName,0.16666666666666666
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.model.NamedEntity.setName,0.25
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.model.NamedEntity.toString,0.25
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.model.Person.getFirstName,0.25
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.model.Person.getLastName,0.25
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.model.Person.setFirstName,0.25
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.model.Person.setLastName,0.16666666666666666
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Owner.addPet,0.8571428571428571
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Owner.getAddress,1.0
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Owner.getPet,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Owner.getPets,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Owner.getTelephone,1.0
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Owner.isNew,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Owner.setAddress,1.0
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Owner.setCity,1.0
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Owner.setTelephone,1.0
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Owner.toString,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.OwnerController.OwnerController,0.1935483870967742
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.OwnerController.initCreationForm,0.20689655172413793
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.OwnerController.initFindForm,0.2
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.OwnerController.initUpdateOwnerForm,0.20689655172413793
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.OwnerController.processCreationForm,0.2
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.OwnerController.setAllowedFields,0.20689655172413793
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.1875
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Pet.Pet,0.2608695652173913
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Pet.addVisit,0.24
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Pet.getBirthDate,0.2608695652173913
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Pet.getType,0.2608695652173913
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Pet.getVisits,0.25
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Pet.setBirthDate,0.2608695652173913
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Pet.setType,0.2608695652173913
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.PetController.PetController,0.20689655172413793
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.PetController.findOwner,0.21428571428571427
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.PetController.initCreationForm,0.21428571428571427
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.PetController.initOwnerBinder,0.21428571428571427
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.PetController.initPetBinder,0.21428571428571427
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.PetController.initUpdateForm,0.20689655172413793
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.PetController.populatePetTypes,0.20689655172413793
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.PetController.processCreationForm,0.2
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.PetController.processUpdateForm,0.2
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.PetTypeFormatter.PetTypeFormatter,0.13333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.13333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.PetTypeFormatter.print,0.14285714285714285
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.PetValidator.supports,0.08333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.PetValidator.validate,0.21052631578947367
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Visit.Visit,0.1875
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Visit.getDate,0.1875
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Visit.getDescription,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Visit.setDate,0.1875
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.Visit.setDescription,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.VisitController.VisitController,0.23529411764705882
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.VisitController.initNewVisitForm,0.3333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.owner.VisitController.setAllowedFields,0.25
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.system.CacheConfiguration.CacheConfiguration,0.05555555555555555
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.system.CacheConfiguration.cacheConfiguration,0.05
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.system.CacheConfiguration.petclinicCacheConfigurationCustomizer,0.05555555555555555
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.system.CrashController.triggerException,0.25
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.system.WelcomeController.welcome,0.15384615384615385
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.vet.Vet.addSpecialty,0.25
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.vet.Vet.getNrOfSpecialties,0.25
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.vet.Vet.getSpecialties,0.3333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.vet.Vet.getSpecialtiesInternal,0.3333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.vet.Vet.setSpecialtiesInternal,0.16666666666666666
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.vet.VetController.VetController,0.15384615384615385
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.vet.VetController.addPaginationModel,0.15384615384615385
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.vet.VetController.showResourcesVetList,0.15384615384615385
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.vet.VetController.showVetList,0.15384615384615385
0,org.springframework.samples.petclinic.owner.Owner.getCity,org.springframework.samples.petclinic.vet.Vets.getVetList,0.3333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.PetClinicApplication.main,0.11764705882352941
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.model.BaseEntity.getId,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.model.BaseEntity.isNew,0.21428571428571427
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.model.BaseEntity.setId,0.21428571428571427
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.model.NamedEntity.getName,0.15384615384615385
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.model.NamedEntity.setName,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.model.NamedEntity.toString,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.model.Person.getFirstName,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.model.Person.getLastName,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.model.Person.setFirstName,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.model.Person.setLastName,0.15384615384615385
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Owner.addPet,0.9285714285714286
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Owner.getAddress,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Owner.getCity,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Owner.getPets,1.0
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Owner.getTelephone,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Owner.isNew,1.0
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Owner.setAddress,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Owner.setCity,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Owner.setTelephone,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Owner.toString,0.8571428571428571
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.OwnerController.OwnerController,0.1875
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.OwnerController.initCreationForm,0.2
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.OwnerController.initFindForm,0.1935483870967742
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.OwnerController.initUpdateOwnerForm,0.2
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.OwnerController.processCreationForm,0.1935483870967742
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.OwnerController.setAllowedFields,0.2
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.18181818181818182
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Pet.Pet,0.25
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Pet.addVisit,0.28
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Pet.getBirthDate,0.25
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Pet.getType,0.25
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Pet.getVisits,0.24
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Pet.setBirthDate,0.25
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Pet.setType,0.25
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.PetController.PetController,0.2
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.PetController.findOwner,0.20689655172413793
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.PetController.initCreationForm,0.20689655172413793
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.PetController.initOwnerBinder,0.20689655172413793
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.PetController.initPetBinder,0.20689655172413793
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.PetController.initUpdateForm,0.2
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.PetController.populatePetTypes,0.2
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.PetController.processCreationForm,0.1935483870967742
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.PetController.processUpdateForm,0.1935483870967742
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.PetTypeFormatter.PetTypeFormatter,0.125
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.125
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.PetTypeFormatter.print,0.13333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.PetValidator.supports,0.07692307692307693
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.PetValidator.validate,0.2
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Visit.Visit,0.17647058823529413
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Visit.getDate,0.17647058823529413
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Visit.getDescription,0.21428571428571427
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Visit.setDate,0.17647058823529413
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.Visit.setDescription,0.21428571428571427
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.VisitController.VisitController,0.2222222222222222
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.VisitController.initNewVisitForm,0.3157894736842105
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.owner.VisitController.setAllowedFields,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.system.CacheConfiguration.CacheConfiguration,0.05263157894736842
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.system.CacheConfiguration.cacheConfiguration,0.047619047619047616
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.system.CacheConfiguration.petclinicCacheConfigurationCustomizer,0.05263157894736842
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.system.CrashController.triggerException,0.23529411764705882
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.system.WelcomeController.welcome,0.14285714285714285
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.vet.Vet.addSpecialty,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.vet.Vet.getNrOfSpecialties,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.vet.Vet.getSpecialties,0.3076923076923077
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.vet.Vet.getSpecialtiesInternal,0.3076923076923077
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.vet.Vet.setSpecialtiesInternal,0.15384615384615385
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.vet.VetController.VetController,0.14814814814814814
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.vet.VetController.addPaginationModel,0.14814814814814814
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.vet.VetController.showResourcesVetList,0.14814814814814814
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.vet.VetController.showVetList,0.14814814814814814
0,org.springframework.samples.petclinic.owner.Owner.getPet,org.springframework.samples.petclinic.vet.Vets.getVetList,0.3076923076923077
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.PetClinicApplication.main,0.11764705882352941
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.model.BaseEntity.getId,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.model.BaseEntity.isNew,0.21428571428571427
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.model.BaseEntity.setId,0.21428571428571427
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.model.NamedEntity.getName,0.15384615384615385
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.model.NamedEntity.setName,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.model.NamedEntity.toString,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.model.Person.getFirstName,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.model.Person.getLastName,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.model.Person.setFirstName,0.23076923076923078
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.model.Person.setLastName,0.15384615384615385
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Owner.addPet,0.9285714285714286
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Owner.getAddress,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Owner.getCity,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Owner.getPet,1.0
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Owner.getTelephone,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Owner.isNew,1.0
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Owner.setAddress,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Owner.setCity,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Owner.setTelephone,0.9230769230769231
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Owner.toString,0.8571428571428571
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.OwnerController.OwnerController,0.1875
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.OwnerController.initCreationForm,0.2
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.OwnerController.initFindForm,0.1935483870967742
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.OwnerController.initUpdateOwnerForm,0.2
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.OwnerController.processCreationForm,0.1935483870967742
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.OwnerController.setAllowedFields,0.2
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.18181818181818182
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Pet.Pet,0.25
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Pet.addVisit,0.28
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Pet.getBirthDate,0.25
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Pet.getType,0.25
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Pet.getVisits,0.24
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Pet.setBirthDate,0.25
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.Pet.setType,0.25
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.PetController.PetController,0.2
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.PetController.findOwner,0.20689655172413793
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.PetController.initCreationForm,0.20689655172413793
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.PetController.initOwnerBinder,0.20689655172413793
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.PetController.initPetBinder,0.20689655172413793
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.PetController.initUpdateForm,0.2
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.PetController.populatePetTypes,0.2
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.PetController.processCreationForm,0.1935483870967742
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.PetController.processUpdateForm,0.1935483870967742
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.PetTypeFormatter.PetTypeFormatter,0.125
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.125
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.PetTypeFormatter.print,0.13333333333333333
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.PetValidator.supports,0.07692307692307693
0,org.springframework.samples.petclinic.owner.Owner.getPets,org.springframework.samples.petclinic.owner.PetValidator.validate,0.2
